case_id,event_id,activity,resource_id,machine_id,product_family,start_ts,end_ts,cycle_time_min,waiting_time_min,queue_before,wip_before,shift,defect_flag,rework_flag,bottleneck_flag,delay_flag,waste_label
ORD-00611,EV-00611-05,Functional Testing,Tester_1,TEST_01,C,2026-01-30 14:45:49.262535826,2026-01-30 14:58:56.185278548,13.115,17.748,3,8,Morning,0,0,0,1,Waiting
ORD-00611,EV-00611-06,Packaging,Operator_D,PACK_01,C,2026-01-30 15:00:39.758295739,2026-01-30 15:07:28.612413817,6.814,1.726,0,1,Morning,0,0,0,0,Defects
ORD-00611,EV-00611-07,Release,Clerk_1,REL_01,C,2026-01-30 15:09:54.393312472,2026-01-30 15:13:32.575936623,3.636,2.43,1,2,Morning,0,0,0,0,Waiting
ORD-00612,EV-00612-01,Cutting,Operator_A,CNC_01,C,2026-01-01 08:14:27.023142344,2026-01-01 08:23:14.215270688,8.787,5.45,2,2,Afternoon,0,0,0,0,Defects
ORD-00612,EV-00612-02,Machining,Operator_B,CNC_02,C,2026-01-01 08:27:30.610116468,2026-01-01 08:39:11.370618807,11.679,4.273,1,5,Afternoon,0,0,0,0,Waiting
ORD-00612,EV-00612-03,Initial Inspection,Inspector_1,INS_01,C,2026-01-01 08:48:19.948663034,2026-01-01 08:54:25.557406253,6.093,9.143,2,5,Afternoon,0,0,0,0,Overprocessing
ORD-00612,EV-00612-04,Assembly,Operator_C,ASM_01,C,2026-01-01 09:04:04.549440788,2026-01-01 09:21:24.003726011,17.324,9.65,1,6,Afternoon,0,0,0,0,Inventory
ORD-00612,EV-00612-05,Functional Testing,Tester_1,TEST_01,C,2026-01-01 10:17:56.162776157,2026-01-01 10:36:34.627021080,18.641,56.536,17,17,Afternoon,0,0,1,1,Waiting
ORD-00612,EV-00612-06,Packaging,Operator_D,PACK_01,C,2026-01-01 10:45:20.727099448,2026-01-01 10:52:03.912527471,6.72,8.768,2,2,Afternoon,0,0,0,0,Motion
ORD-00612,EV-00612-07,Release,Clerk_1,REL_01,C,2026-01-01 10:55:49.866688222,2026-01-01 10:58:44.750274076,2.915,3.766,2,2,Afternoon,0,0,0,0,Inventory
ORD-00613,EV-00613-01,Cutting,Operator_A,CNC_01,C,2026-02-14 20:13:27.245938666,2026-02-14 20:21:45.980910182,8.312,5.454,1,3,Afternoon,0,0,0,0,Motion
ORD-00613,EV-00613-02,Machining,Operator_B,CNC_02,C,2026-02-14 20:36:15.185304181,2026-02-14 20:49:48.870515620,13.561,14.487,1,8,Afternoon,0,0,0,0,Motion
ORD-00613,EV-00613-03,Initial Inspection,Inspector_1,INS_01,C,2026-02-14 21:03:44.136235933,2026-02-14 21:09:27.398374363,5.721,13.921,3,7,Afternoon,0,0,0,0,Inventory
ORD-00613,EV-00613-04,Assembly,Operator_C,ASM_01,C,2026-02-14 21:22:52.132201282,2026-02-14 21:34:13.990667342,11.364,13.412,4,7,Afternoon,0,0,0,0,Inventory
ORD-00613,EV-00613-05,Functional Testing,Tester_1,TEST_01,C,2026-02-14 21:54:53.743751093,2026-02-14 22:17:08.506675845,22.246,20.663,6,6,Afternoon,0,0,1,1,Waiting
ORD-00613,EV-00613-06,Packaging,Operator_D,PACK_01,C,2026-02-14 22:25:00.503456846,2026-02-14 22:31:44.847131013,6.739,7.867,2,5,Afternoon,0,0,0,0,Motion
ORD-00613,EV-00613-07,Release,Clerk_1,REL_01,C,2026-02-14 22:38:11.156415417,2026-02-14 22:41:02.574599558,2.857,6.438,1,6,Afternoon,0,0,0,0,Motion
ORD-00614,EV-00614-01,Cutting,Operator_A,CNC_01,C,2026-01-11 04:40:56.919451616,2026-01-11 04:45:47.687657930,4.846,7.949,0,5,Morning,1,0,0,0,Defects
ORD-00614,EV-00614-02,Machining,Operator_B,CNC_02,C,2026-01-11 04:55:36.349847800,2026-01-11 05:06:53.733789246,11.29,9.811,2,5,Morning,0,0,0,0,Waiting
ORD-00614,EV-00614-03,Initial Inspection,Inspector_1,INS_01,C,2026-01-11 05:22:17.232169370,2026-01-11 05:28:09.881210522,5.877,15.392,3,4,Morning,0,0,0,1,Waiting
ORD-00614,EV-00614-04,Assembly,Operator_C,ASM_01,C,2026-01-11 05:54:26.540956031,2026-01-11 06:10:24.956119919,15.974,26.278,10,10,Morning,0,0,1,1,Waiting
ORD-00614,EV-00614-05,Functional Testing,Tester_1,TEST_01,C,2026-01-11 06:31:42.266590060,2026-01-11 06:45:36.930358805,13.911,21.289,3,11,Morning,0,0,1,1,Waiting
ORD-00614,EV-00614-RW,Rework,Rework_Team,RW_01,C,2026-01-11 06:55:47.988367597,2026-01-11 07:07:38.053221458,11.834,10.184,5,7,Morning,0,1,0,0,Defects
ORD-00614,EV-00614-06,Packaging,Operator_D,PACK_01,C,2026-01-11 07:24:40.289708566,2026-01-11 07:31:00.987084631,6.345,17.037,5,5,Morning,0,0,0,1,Waiting
ORD-00614,EV-00614-07,Release,Clerk_1,REL_01,C,2026-01-11 07:38:46.986870407,2026-01-11 07:41:29.480981040,2.708,7.767,4,4,Morning,0,0,0,0,Waiting
ORD-00615,EV-00615-01,Cutting,Operator_A,CNC_01,A,2026-01-27 01:39:03.539334961,2026-01-27 01:43:29.622221187,4.435,9.059,3,3,Morning,0,0,0,0,Motion
ORD-00615,EV-00615-02,Machining,Operator_B,CNC_02,A,2026-01-27 02:06:18.017092602,2026-01-27 02:15:04.883635338,8.781,22.807,4,10,Morning,0,0,1,1,Waiting
ORD-00615,EV-00615-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-27 02:31:11.967835489,2026-01-27 02:35:12.339162865,4.006,16.118,1,5,Morning,0,0,0,1,Waiting
ORD-00615,EV-00615-04,Assembly,Operator_C,ASM_01,A,2026-01-27 03:01:00.514246036,2026-01-27 03:12:41.528052114,11.684,25.803,9,12,Morning,0,0,1,1,Waiting
ORD-00615,EV-00615-05,Functional Testing,Tester_1,TEST_01,A,2026-01-27 03:33:19.852740898,2026-01-27 03:42:56.899745153,9.617,20.639,3,11,Morning,0,0,1,1,Waiting
ORD-00615,EV-00615-06,Packaging,Operator_D,PACK_01,A,2026-01-27 03:54:58.771749981,2026-01-27 04:00:46.608755446,5.797,12.031,2,4,Morning,0,0,0,0,Transportation
ORD-00615,EV-00615-07,Release,Clerk_1,REL_01,A,2026-01-27 04:09:18.642792531,2026-01-27 04:11:53.379553703,2.579,8.534,2,3,Morning,0,0,0,0,Inventory
ORD-00616,EV-00616-01,Cutting,Operator_A,CNC_01,A,2026-01-19 22:16:30.499085914,2026-01-19 22:21:01.618013889,4.519,7.508,6,6,Morning,0,0,0,0,Waiting
ORD-00616,EV-00616-02,Machining,Operator_B,CNC_02,A,2026-01-19 22:27:22.218733277,2026-01-19 22:37:59.248289223,10.617,6.343,3,3,Morning,0,0,0,0,Defects
ORD-00616,EV-00616-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-19 22:47:58.943064882,2026-01-19 22:51:23.743909684,3.413,9.995,1,3,Morning,0,0,0,0,Inventory
ORD-00616,EV-00616-04,Assembly,Operator_C,ASM_01,A,2026-01-19 23:06:29.766408294,2026-01-19 23:19:58.304018721,13.476,15.1,6,6,Morning,0,0,0,1,Waiting
ORD-00616,EV-00616-05,Functional Testing,Tester_1,TEST_01,A,2026-01-19 23:45:14.729266180,2026-01-19 23:53:27.401304682,8.211,25.274,6,15,Morning,0,0,1,1,Waiting
ORD-00616,EV-00616-06,Packaging,Operator_D,PACK_01,A,2026-01-20 00:09:00.692995921,2026-01-20 00:13:19.879382280,4.32,15.555,5,7,Morning,0,0,0,1,Waiting
ORD-00616,EV-00616-07,Release,Clerk_1,REL_01,A,2026-01-20 00:19:39.842443696,2026-01-20 00:22:00.483161995,2.344,6.333,1,3,Morning,0,0,0,0,Transportation
ORD-00617,EV-00617-01,Cutting,Operator_A,CNC_01,B,2026-01-03 09:52:54.713229415,2026-01-03 10:02:47.046491414,9.872,10.912,1,3,Night,0,0,0,0,Waiting
ORD-00617,EV-00617-02,Machining,Operator_B,CNC_02,B,2026-01-03 10:16:02.414093299,2026-01-03 10:31:14.758811947,15.206,13.256,4,5,Night,0,0,0,0,Overprocessing
ORD-00617,EV-00617-03,Initial Inspection,Inspector_1,INS_01,B,2026-01-03 10:41:38.214468686,2026-01-03 10:46:42.729909946,5.075,10.391,2,7,Night,0,0,0,0,Motion
ORD-00617,EV-00617-04,Assembly,Operator_C,ASM_01,B,2026-01-03 11:10:23.848761321,2026-01-03 11:24:03.783643938,13.666,23.685,6,9,Night,0,0,1,1,Waiting
ORD-00617,EV-00617-05,Functional Testing,Tester_1,TEST_01,B,2026-01-03 11:57:13.949292686,2026-01-03 12:09:43.811263965,12.498,33.169,8,8,Night,0,0,1,1,Waiting
ORD-00617,EV-00617-06,Packaging,Operator_D,PACK_01,B,2026-01-03 12:18:43.305398496,2026-01-03 12:26:52.392013817,8.151,8.992,4,5,Night,0,0,0,0,Motion
ORD-00617,EV-00617-07,Release,Clerk_1,REL_01,B,2026-01-03 12:36:06.937393877,2026-01-03 12:39:19.112778973,3.203,9.242,3,3,Night,0,0,0,0,Transportation
ORD-00618,EV-00618-01,Cutting,Operator_A,CNC_01,A,2026-01-25 15:30:08.234881545,2026-01-25 15:33:55.144127070,3.782,4.137,0,2,Afternoon,0,0,0,0,Defects
ORD-00618,EV-00618-02,Machining,Operator_B,CNC_02,A,2026-01-25 15:45:20.493448236,2026-01-25 15:53:49.192745819,8.478,11.422,2,3,Afternoon,0,0,0,0,Transportation
ORD-00618,EV-00618-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-25 16:09:24.956069425,2026-01-25 16:13:32.838713959,4.131,15.596,3,6,Afternoon,0,0,0,1,Waiting
ORD-00618,EV-00618-04,Assembly,Operator_C,ASM_01,A,2026-01-25 17:03:56.524931467,2026-01-25 17:17:19.868714688,13.389,50.395,13,17,Afternoon,0,0,1,1,Waiting
ORD-00618,EV-00618-05,Functional Testing,Tester_1,TEST_01,A,2026-01-25 17:33:10.245513901,2026-01-25 17:42:17.568288510,9.122,15.84,4,7,Afternoon,0,0,0,1,Waiting
ORD-00618,EV-00618-06,Packaging,Operator_D,PACK_01,A,2026-01-25 17:43:37.856716247,2026-01-25 17:48:41.762159277,5.065,1.338,0,0,Afternoon,0,0,0,0,Overprocessing
ORD-00618,EV-00618-07,Release,Clerk_1,REL_01,A,2026-01-25 17:50:02.135824416,2026-01-25 17:52:27.313915439,2.42,1.34,0,3,Afternoon,0,0,0,0,Waiting
ORD-00619,EV-00619-01,Cutting,Operator_A,CNC_01,A,2026-01-30 10:36:24.850304138,2026-01-30 10:43:40.173663750,7.255,1.414,0,0,Afternoon,0,0,0,0,Overprocessing
ORD-00619,EV-00619-02,Machining,Operator_B,CNC_02,A,2026-01-30 10:48:37.786757413,2026-01-30 10:58:47.028181098,10.154,4.96,2,2,Afternoon,0,0,0,0,Motion
ORD-00619,EV-00619-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-30 11:07:12.469785118,2026-01-30 11:11:25.113658425,4.211,8.424,0,5,Afternoon,0,0,0,0,Waiting
ORD-00619,EV-00619-04,Assembly,Operator_C,ASM_01,A,2026-01-30 11:24:43.196854292,2026-01-30 11:38:16.699688867,13.558,13.301,4,7,Afternoon,0,0,1,0,Overprocessing
ORD-00619,EV-00619-05,Functional Testing,Tester_1,TEST_01,A,2026-01-30 11:58:27.066482696,2026-01-30 12:06:43.824581818,8.279,20.173,3,5,Afternoon,0,0,1,1,Waiting
ORD-00619,EV-00619-06,Packaging,Operator_D,PACK_01,A,2026-01-30 12:10:13.171334836,2026-01-30 12:17:34.006179866,7.347,3.489,1,1,Afternoon,0,0,0,0,Transportation
ORD-00619,EV-00619-07,Release,Clerk_1,REL_01,A,2026-01-30 12:18:50.407564102,2026-01-30 12:20:27.857307842,1.624,1.273,2,2,Afternoon,0,0,0,0,Transportation
ORD-00620,EV-00620-01,Cutting,Operator_A,CNC_01,A,2026-01-28 13:11:21.832948078,2026-01-28 13:17:16.758838617,5.915,4.364,1,2,Afternoon,0,0,0,0,Defects
ORD-00620,EV-00620-02,Machining,Operator_B,CNC_02,A,2026-01-28 13:24:23.176512822,2026-01-28 13:32:30.362242160,8.12,7.107,0,0,Afternoon,0,0,0,0,Waiting
ORD-00620,EV-00620-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-28 13:48:17.947248793,2026-01-28 13:53:49.961467036,5.534,15.793,4,4,Afternoon,0,0,0,1,Waiting
ORD-00620,EV-00620-04,Assembly,Operator_C,ASM_01,A,2026-01-28 14:08:16.343707042,2026-01-28 14:22:04.336270025,13.8,14.44,2,7,Afternoon,0,0,0,0,Waiting
ORD-00620,EV-00620-05,Functional Testing,Tester_1,TEST_01,A,2026-01-28 14:55:04.869218858,2026-01-28 15:05:17.027873660,10.203,33.009,11,12,Afternoon,0,0,1,1,Waiting
ORD-00620,EV-00620-06,Packaging,Operator_D,PACK_01,A,2026-01-28 15:09:57.781428975,2026-01-28 15:14:46.628595836,4.814,4.679,2,4,Afternoon,0,0,0,0,Inventory
ORD-00620,EV-00620-07,Release,Clerk_1,REL_01,A,2026-01-28 15:16:47.573786137,2026-01-28 15:19:35.657429859,2.801,2.016,1,1,Afternoon,0,0,0,0,Inventory
ORD-00621,EV-00621-01,Cutting,Operator_A,CNC_01,B,2026-02-09 10:10:12.417877503,2026-02-09 10:16:52.316582975,6.665,2.207,0,1,Afternoon,0,0,0,0,Waiting
ORD-00621,EV-00621-02,Machining,Operator_B,CNC_02,B,2026-02-09 10:20:34.165719651,2026-02-09 10:29:44.008748759,9.164,3.697,1,2,Afternoon,0,0,0,0,Inventory
ORD-00621,EV-00621-03,Initial Inspection,Inspector_1,INS_01,B,2026-02-09 10:36:05.336890016,2026-02-09 10:40:49.661520992,4.739,6.355,2,2,Afternoon,0,0,0,0,Motion
ORD-00621,EV-00621-04,Assembly,Operator_C,ASM_01,B,2026-02-09 10:42:40.687906554,2026-02-09 11:01:01.028558446,18.339,1.85,1,2,Afternoon,0,0,0,0,Overprocessing
ORD-00621,EV-00621-05,Functional Testing,Tester_1,TEST_01,B,2026-02-09 11:23:23.837949987,2026-02-09 11:31:35.793951082,8.199,22.38,6,7,Afternoon,0,0,1,1,Waiting
ORD-00621,EV-00621-06,Packaging,Operator_D,PACK_01,B,2026-02-09 11:38:06.542471564,2026-02-09 11:44:59.272849296,6.879,6.512,3,3,Afternoon,0,0,0,0,Waiting
ORD-00621,EV-00621-07,Release,Clerk_1,REL_01,B,2026-02-09 11:47:52.125539794,2026-02-09 11:52:05.498088835,4.223,2.881,0,4,Afternoon,0,0,1,0,Inventory
ORD-00622,EV-00622-01,Cutting,Operator_A,CNC_01,A,2026-01-17 19:55:59.826946228,2026-01-17 20:03:06.848742287,7.117,7.997,0,3,Afternoon,0,0,0,0,Defects
ORD-00622,EV-00622-02,Machining,Operator_B,CNC_02,A,2026-01-17 20:13:26.585435586,2026-01-17 20:20:04.935720093,6.639,10.329,1,7,Afternoon,0,0,0,0,Motion
ORD-00622,EV-00622-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-17 20:43:08.336390683,2026-01-17 20:47:49.797420876,4.691,23.057,4,13,Afternoon,0,0,1,1,Waiting
ORD-00622,EV-00622-04,Assembly,Operator_C,ASM_01,A,2026-01-17 21:34:07.260862126,2026-01-17 21:45:55.734431055,11.808,46.291,13,13,Afternoon,0,0,1,1,Waiting
ORD-00622,EV-00622-05,Functional Testing,Tester_1,TEST_01,A,2026-01-17 22:01:39.193738751,2026-01-17 22:11:49.394486007,10.17,15.724,4,5,Afternoon,0,0,0,1,Waiting
ORD-00622,EV-00622-06,Packaging,Operator_D,PACK_01,A,2026-01-17 22:25:22.806716226,2026-01-17 22:32:02.831355395,6.667,13.557,4,10,Afternoon,0,0,0,0,Transportation
ORD-00622,EV-00622-07,Release,Clerk_1,REL_01,A,2026-01-17 22:37:57.068432434,2026-01-17 22:39:22.693029855,1.427,5.904,1,8,Afternoon,0,0,0,0,Overprocessing
ORD-00623,EV-00623-01,Cutting,Operator_A,CNC_01,A,2026-01-31 00:35:11.400812268,2026-01-31 00:40:45.557127527,5.569,2.19,1,1,Afternoon,0,0,0,0,Waiting
ORD-00623,EV-00623-02,Machining,Operator_B,CNC_02,A,2026-01-31 00:50:56.357077102,2026-01-31 00:59:32.130895003,8.596,10.18,5,5,Afternoon,0,0,0,0,Waiting
ORD-00623,EV-00623-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-31 01:07:16.365435845,2026-01-31 01:11:01.901718947,3.759,7.737,1,2,Afternoon,0,0,0,0,Transportation
ORD-00623,EV-00623-04,Assembly,Operator_C,ASM_01,A,2026-01-31 01:18:53.925812078,2026-01-31 01:27:21.871930528,8.466,7.867,1,4,Afternoon,0,0,0,0,Waiting
ORD-00623,EV-00623-05,Functional Testing,Tester_1,TEST_01,A,2026-01-31 01:32:53.406725682,2026-01-31 01:46:03.311452429,13.165,5.526,4,4,Afternoon,0,0,1,0,Overprocessing
ORD-00623,EV-00623-06,Packaging,Operator_D,PACK_01,A,2026-01-31 01:47:37.456793547,2026-01-31 01:54:05.688011575,6.471,1.569,0,1,Afternoon,0,0,0,0,Inventory
ORD-00623,EV-00623-07,Release,Clerk_1,REL_01,A,2026-01-31 01:56:40.908513644,2026-01-31 02:00:19.796866574,3.648,2.587,3,3,Afternoon,0,0,1,0,Waiting
ORD-00624,EV-00624-01,Cutting,Operator_A,CNC_01,A,2026-02-11 05:06:16.886825583,2026-02-11 05:12:41.090045782,6.403,3.281,0,1,Afternoon,0,0,0,0,Waiting
ORD-00624,EV-00624-02,Machining,Operator_B,CNC_02,A,2026-02-11 05:17:26.074543254,2026-02-11 05:27:30.406079286,10.072,4.75,2,3,Afternoon,0,0,0,0,Overprocessing
ORD-00624,EV-00624-03,Initial Inspection,Inspector_1,INS_01,A,2026-02-11 05:46:00.183040584,2026-02-11 05:51:19.830702211,5.327,18.496,5,10,Afternoon,0,0,1,1,Waiting
ORD-00624,EV-00624-04,Assembly,Operator_C,ASM_01,A,2026-02-11 05:58:31.097768429,2026-02-11 06:08:37.215028108,10.102,7.188,2,2,Afternoon,0,0,0,0,Inventory
ORD-00624,EV-00624-05,Functional Testing,Tester_1,TEST_01,A,2026-02-11 06:43:11.405794603,2026-02-11 06:52:28.710847448,9.288,34.57,14,14,Afternoon,0,0,1,1,Waiting
ORD-00624,EV-00624-06,Packaging,Operator_D,PACK_01,A,2026-02-11 06:56:04.973665971,2026-02-11 07:02:05.256803264,6.005,3.604,0,2,Afternoon,0,0,0,0,Transportation
ORD-00624,EV-00624-07,Release,Clerk_1,REL_01,A,2026-02-11 07:04:51.757580239,2026-02-11 07:07:34.604749594,2.714,2.775,1,1,Afternoon,0,0,0,0,Motion
ORD-00625,EV-00625-01,Cutting,Operator_A,CNC_01,A,2026-02-13 18:04:55.290385982,2026-02-13 18:10:21.934858209,5.444,3.922,2,3,Afternoon,0,0,0,0,Transportation
ORD-00625,EV-00625-02,Machining,Operator_B,CNC_02,A,2026-02-13 18:17:44.102236733,2026-02-13 18:26:37.704313500,8.893,7.369,1,2,Afternoon,0,0,0,0,Inventory
ORD-00625,EV-00625-03,Initial Inspection,Inspector_1,INS_01,A,2026-02-13 18:33:42.982815681,2026-02-13 18:39:08.455212653,5.425,7.088,1,1,Afternoon,0,0,0,0,Inventory
ORD-00625,EV-00625-04,Assembly,Operator_C,ASM_01,A,2026-02-13 19:01:16.404555394,2026-02-13 19:09:26.898590117,8.175,22.132,2,7,Afternoon,0,0,1,1,Waiting
ORD-00625,EV-00625-05,Functional Testing,Tester_1,TEST_01,A,2026-02-13 19:54:25.146295006,2026-02-13 20:08:12.475381831,13.789,44.971,10,14,Afternoon,0,0,1,1,Waiting
ORD-00625,EV-00625-06,Packaging,Operator_D,PACK_01,A,2026-02-13 20:18:03.005823581,2026-02-13 20:22:45.342192352,4.706,9.842,2,3,Afternoon,0,0,0,0,Waiting
ORD-00625,EV-00625-07,Release,Clerk_1,REL_01,A,2026-02-13 20:26:57.941709028,2026-02-13 20:30:12.635811022,3.245,4.21,2,3,Afternoon,0,0,0,0,Defects
ORD-00626,EV-00626-01,Cutting,Operator_A,CNC_01,A,2026-01-31 03:56:48.114189484,2026-01-31 04:02:14.689440985,5.443,15.802,3,7,Morning,0,0,0,1,Waiting
ORD-00626,EV-00626-02,Machining,Operator_B,CNC_02,A,2026-01-31 04:12:01.420969175,2026-01-31 04:21:17.088657601,9.261,9.779,3,5,Morning,0,0,0,0,Waiting
ORD-00626,EV-00626-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-31 04:40:08.734756776,2026-01-31 04:44:36.359526791,4.46,18.861,7,9,Morning,0,0,1,1,Waiting
ORD-00626,EV-00626-04,Assembly,Operator_C,ASM_01,A,2026-01-31 05:03:11.184857773,2026-01-31 05:15:32.478268760,12.355,18.58,4,9,Morning,0,0,1,1,Waiting
ORD-00626,EV-00626-05,Functional Testing,Tester_1,TEST_01,A,2026-01-31 05:37:17.894548358,2026-01-31 05:51:28.268112283,14.173,21.757,3,12,Morning,0,0,1,1,Waiting
ORD-00626,EV-00626-06,Packaging,Operator_D,PACK_01,A,2026-01-31 06:06:38.361778612,2026-01-31 06:12:17.966708843,5.66,15.168,9,9,Morning,0,0,0,1,Waiting
ORD-00626,EV-00626-07,Release,Clerk_1,REL_01,A,2026-01-31 06:21:55.017001492,2026-01-31 06:24:29.014600274,2.567,9.618,1,4,Morning,0,0,0,0,Defects
ORD-00627,EV-00627-01,Cutting,Operator_A,CNC_01,B,2026-01-01 07:39:56.761523362,2026-01-01 07:47:21.983082539,7.42,3.946,0,0,Morning,0,0,0,0,Waiting
ORD-00627,EV-00627-02,Machining,Operator_B,CNC_02,B,2026-01-01 07:50:01.198369046,2026-01-01 07:58:38.900150132,8.628,2.654,0,1,Morning,0,0,0,0,Defects
ORD-00627,EV-00627-03,Initial Inspection,Inspector_1,INS_01,B,2026-01-01 08:02:01.897113446,2026-01-01 08:07:44.818514845,5.715,3.383,0,8,Morning,0,0,0,0,Overprocessing
ORD-00627,EV-00627-04,Assembly,Operator_C,ASM_01,B,2026-01-01 08:19:38.280742698,2026-01-01 08:32:26.810343464,12.809,11.891,2,4,Morning,0,0,0,0,Waiting
ORD-00627,EV-00627-05,Functional Testing,Tester_1,TEST_01,B,2026-01-01 08:40:59.207085925,2026-01-01 08:54:30.482989703,13.521,8.54,4,4,Morning,0,0,1,0,Waiting
ORD-00627,EV-00627-06,Packaging,Operator_D,PACK_01,B,2026-01-01 08:59:34.397738410,2026-01-01 09:04:32.784222004,4.973,5.065,1,2,Morning,0,0,0,0,Inventory
ORD-00627,EV-00627-07,Release,Clerk_1,REL_01,B,2026-01-01 09:07:45.797424776,2026-01-01 09:10:14.608169336,2.48,3.217,0,1,Morning,0,0,0,0,Overprocessing
ORD-00628,EV-00628-01,Cutting,Operator_A,CNC_01,A,2026-01-27 08:07:47.471054476,2026-01-27 08:12:48.807197647,5.022,5.791,2,6,Night,0,0,0,0,Waiting
ORD-00628,EV-00628-02,Machining,Operator_B,CNC_02,A,2026-01-27 08:17:38.424719510,2026-01-27 08:29:40.654989030,12.037,4.827,2,2,Night,0,0,0,0,Motion
ORD-00628,EV-00628-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-27 08:47:13.282462895,2026-01-27 08:52:46.771768064,5.558,17.544,10,10,Night,0,0,0,1,Waiting
ORD-00628,EV-00628-04,Assembly,Operator_C,ASM_01,A,2026-01-27 08:57:46.385481012,2026-01-27 09:06:53.523340031,9.119,4.994,0,2,Night,1,0,0,0,Defects
ORD-00628,EV-00628-05,Functional Testing,Tester_1,TEST_01,A,2026-01-27 09:58:44.953045613,2026-01-27 10:13:44.109061752,14.986,51.857,16,16,Night,0,0,1,1,Waiting
ORD-00628,EV-00628-06,Packaging,Operator_D,PACK_01,A,2026-01-27 10:19:25.620044915,2026-01-27 10:25:09.544173298,5.732,5.692,1,4,Night,0,0,0,0,Transportation
ORD-00628,EV-00628-07,Release,Clerk_1,REL_01,A,2026-01-27 10:30:31.922811752,2026-01-27 10:33:00.648215502,2.479,5.373,0,3,Night,0,0,0,0,Inventory
ORD-00629,EV-00629-01,Cutting,Operator_A,CNC_01,A,2026-02-12 04:09:39.838711261,2026-02-12 04:14:06.871122393,4.451,8.664,1,6,Morning,0,0,0,0,Waiting
ORD-00629,EV-00629-02,Machining,Operator_B,CNC_02,A,2026-02-12 04:25:05.420506950,2026-02-12 04:34:22.097530890,9.278,10.976,5,9,Morning,0,0,0,0,Waiting
ORD-00629,EV-00629-03,Initial Inspection,Inspector_1,INS_01,A,2026-02-12 04:54:57.554705970,2026-02-12 04:59:54.323178860,4.946,20.591,6,13,Morning,0,0,1,1,Waiting
ORD-00629,EV-00629-04,Assembly,Operator_C,ASM_01,A,2026-02-12 05:16:38.977337300,2026-02-12 05:29:53.669899385,13.245,16.744,4,5,Morning,0,0,0,1,Waiting
ORD-00629,EV-00629-05,Functional Testing,Tester_1,TEST_01,A,2026-02-12 06:06:26.017076871,2026-02-12 06:14:07.400303920,7.69,36.539,11,11,Morning,0,0,1,1,Waiting
ORD-00629,EV-00629-06,Packaging,Operator_D,PACK_01,A,2026-02-12 06:22:01.571185907,2026-02-12 06:28:01.742844671,6.003,7.903,1,7,Morning,0,0,0,0,Waiting
ORD-00629,EV-00629-07,Release,Clerk_1,REL_01,A,2026-02-12 06:33:15.035245660,2026-02-12 06:35:12.438241641,1.957,5.222,1,4,Morning,0,0,0,0,Motion
ORD-00630,EV-00630-01,Cutting,Operator_A,CNC_01,A,2026-01-12 00:19:50.122426165,2026-01-12 00:28:11.236738997,8.352,1.835,1,2,Night,0,0,0,0,Inventory
ORD-00630,EV-00630-02,Machining,Operator_B,CNC_02,A,2026-01-12 00:29:35.479132535,2026-01-12 00:42:36.158051497,13.011,1.404,2,2,Night,0,0,0,0,Waiting
ORD-00630,EV-00630-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-12 00:52:23.171935417,2026-01-12 00:57:35.090852276,5.199,9.784,2,3,Night,0,0,0,0,Motion
ORD-00630,EV-00630-04,Assembly,Operator_C,ASM_01,A,2026-01-12 01:33:58.726167091,2026-01-12 01:47:37.982627705,13.654,36.394,14,15,Night,0,0,1,1,Waiting
ORD-00630,EV-00630-05,Functional Testing,Tester_1,TEST_01,A,2026-01-12 02:31:11.428499664,2026-01-12 02:43:11.189535232,11.996,43.557,17,17,Night,0,0,1,1,Waiting
ORD-00630,EV-00630-06,Packaging,Operator_D,PACK_01,A,2026-01-12 02:46:51.088129673,2026-01-12 02:54:33.232425119,7.702,3.665,2,2,Night,0,0,0,0,Waiting
ORD-00630,EV-00630-07,Release,Clerk_1,REL_01,A,2026-01-12 02:56:49.425980805,2026-01-12 02:59:21.196364962,2.53,2.27,0,1,Night,0,0,0,0,Overprocessing
ORD-00631,EV-00631-01,Cutting,Operator_A,CNC_01,A,2026-01-23 07:58:38.888700797,2026-01-23 08:04:36.266347071,5.956,4.648,1,1,Morning,0,0,0,0,Waiting
ORD-00631,EV-00631-02,Machining,Operator_B,CNC_02,A,2026-01-23 08:08:08.984872115,2026-01-23 08:18:24.476254615,10.258,3.545,0,3,Morning,0,0,0,0,Waiting
ORD-00631,EV-00631-03,Initial Inspection,Inspector_1,INS_01,A,2026-01-23 08:22:16.296329664,2026-01-23 08:26:51.823265528,4.592,3.864,2,4,Morning,0,0,0,0,Overprocessing
ORD-00631,EV-00631-04,Assembly,Operator_C,ASM_01,A,2026-01-23 08:46:12.701982053,2026-01-23 08:58:29.112317702,12.274,19.348,1,9,Morning,0,0,1,1,Waiting
